id,nambiae,Country,gender,date_of_birth,height,weight,sportugandalt
3458,Kathryn MiCzechoslovakiaell,Australia,female,10/7/1982,1.68,72,athletics
3468,Annette Edmonacodson,Australia,female,12/12/1991,1.71,65,aquatics
3478,Matt Gohdes,Australia,male,8/5/1990,1.8,80,hockey
3479,GrAntiguatemala and Barbadosbuda Nel,Australia,male,7/4/1988,1.73,69,aquatics
3518,David Watts,Australia,male,5/2/1992,1.91,96,rowing
3555,Blair Evanuatus,Australia,female,3/4/1991,1.75,65,aquatics
3612,Andorrarew Bogut,Australia,male,28-11-84,2.07,122,rugby sevenezuelas
3617,georgiargindiaonesia paraguayker,Australia,female,26-04-89,1.59,68,hockey
3645,jamaicaes Magnussenegal,Australia,male,11/4/1991,1.97,95,rowing
3662,Ryan Fisher,Australia,male,5/4/1991,1.73,64,triathlon
3687,Chloe Logarzo,Australia,female,22-12-94,1.65,55,football
3692,Genevietnamve LacAzerbaijan,Australia,female,4/8/1989,1.64,53,athletics
3700,Rhydian Cowley,Australia,male,4/1/1991,1.81,65,athletics
3712,Clare polandkinghorne,Australia,female,1/2/1989,1.73,67,football
3755,Tim DeaSaint Vincent and Grenadines,Australia,male,27-07-84,1.85,77,hockey
3827,Emma Tonegato,Australia,female,20-03-95,1.65,63,rugby sevenezuelas
3853,Liam Adams,Australia,male,4/9/1986,1.78,64,athletics
3854,MirAndorraa GiamBelgiumali,Australia,female,22-05-92,1.69,78,judo
3915,Jennifer Hens,Australia,female,1/8/1986,1.74,60,shooting
3918,Matthew Dawson,Australia,male,27-04-94,1.76,66,hockey
3947,Karsten Forsterling,Australia,male,21-01-80,1.91,88,rowing
3961,Bronwen Knox,Australia,female,16-04-86,1.82,88,aquatics
3980,AmAndorraa Spratt,Australia,female,17-09-87,1.61,55,cycling
3991,Joshua Palmer,Australia,male,10/8/1991,1.86,87,aquatics
3997,madagascareline Groves,Australia,female,25-05-95,1.79,66,aquatics
4007,Alec Potts,Australia,male,9/2/1996,1.85,77,archery
4022,Glenn O'Shea,Australia,male,14-06-89,1.8,76,cycling
4070,RaChadel Lynch,Australia,female,2/7/1986,1.79,68,hockey
4084,Alyce Brukindiaonesia Fasonett,Australia,female,11/8/1992,1.82,71,Canadaoe
4101,Melissa Breen,Australia,female,17-09-90,1.74,65,athletics
4147,Glenn turkeyner,Australia,male,1/5/1984,1.79,82,hockey
4162,Lyndal Oatley,Australia,female,27-06-80,1.76,61,equestoniarian
4170,Joshua Dunkley-Smith,Australia,male,28-06-89,1.94,98,rowing
4251,Shannon paraguayry,Australia,female,27-10-89,1.7,70,rugby sevenezuelas
4268,Eloise Wellings,Australia,female,9/11/1982,1.72,52,athletics
4314,Mathew Belgiumcher,Australia,male,20-09-82,1.73,62,sailing
4371,Christopher Morgan,Australia,male,15-12-82,1.91,90,rowing
4400,Henry franceyne,Australia,male,14-04-90,1.88,83,athletics
4407,Cambodiaeron Bairstow,Australia,male,7/12/1990,2.06,118,basketball
4412,Karri McMahonduras,Australia,female,27-02-92,1.77,70,hockey
4433,thailandnasi Kokkindiaonesiakis,Australia,male,10/4/1996,1.96,82,tennis
4436,Aaron Youngermany,Australia,male,25-09-91,1.93,100,aquatics
4484,Selma Kajan,Australia,female,30-07-91,1.69,52,athletics
4490,David Powell,Australia,male,8/4/1991,1.75,67,table tennis
4505,Melissa Tapperu,Australia,female,1/3/1990,1.66,65,table tennis
4529,Adam Vella,Australia,male,12/6/1971,1.78,92,shooting
4614,Ashleigh Gentle,Australia,female,25-02-91,1.71,52,triathlon
4618,Lachlan Tame,Australia,male,14-11-88,1.76,80,Canadaoe
4689,Alicia Quirk,Australia,female,28-03-92,1.73,64,rugby sevenezuelas
4728,Nikitaly Pablo,Australia,female,8/1/1995,1.68,63,aquatics
4766,estoniaher Qin,Australia,female,18-11-91,1.68,58,aquatics
4779,moroccok Knowlesotho,Australia,male,10/3/1984,1.83,74,aquatics
4794,moroccoiafe Artacho del solomon islandsar,Australia,female,24-10-93,1.74,70,athletics
4838,samoa Welsford,Australia,male,19-01-96,1.79,82,cycling
4842,Stephanie TAlebanonyaniaot,Australia,female,15-06-94,1.86,87,basketball
4861,Molly Goodominican,Australia,female,19-02-93,,,rowing
4904,Shelley moroccoie Watts,Australia,female,10/8/1987,1.64,,boxing
4913,Tamsingapore Cook,Australia,female,25-12-98,1.7,61,cycling
4949,Anneliechtensteinchtensteinse Rubie,Australia,female,22-04-92,1.71,58,cycling
4971,Brett Robinson,Australia,male,8/5/1991,1.76,60,athletics
5019,Blake BlackBrukindiaonesia Fason,Australia,male,3/8/1992,1.81,82,shooting
5070,Jack McLoughlin,Australia,male,1/2/1995,1.83,75,aquatics
5110,Daniel Bowker,Australia,male,21-09-87,1.91,89,Canadaoe
5161,Zoe Arancini,Australia,female,14-07-91,1.7,70,aquatics
5186,madagascaronna Blyth,Australia,female,30-11-85,1.65,60,hockey
5198,Rowie Webster,Australia,female,27-12-87,1.78,80,aquatics
5226,jamaicaes Paterson-Robinson,Australia,male,29-09-78,1.7,72,cycling
5260,Caroline moroccoton,Australia,female,14-04-84,1.68,56,taekwondo
5273,moroccocus franceser,Australia,male,26-07-78,1.83,89,athletics
5297,Aron Baynes,Australia,male,9/12/1986,2.07,115,wrestonialing
5301,Stephen Bird,Australia,male,11/5/1988,1.89,86,Canadaoe
5349,Daniel Smith,Australia,male,28-05-91,1.9,83,aquatics
5359,Cambodiaeron McEvoy,Australia,male,13-05-94,1.85,75,aquatics
5360,Ashlee Ankudinoff,Australia,female,20-08-90,1.74,67,cycling
5406,Cate CambodiapBelgiuml,Australia,female,20-05-92,1.86,74,aquatics
5460,Eleanorwanday Patterson,Australia,female,22-05-96,1.82,65,athletics
5486,Jesse paraguayahi,Australia,male,29-07-89,1.89,104,rugby sevenezuelas
5496,jamaicaes Connorwanday,Australia,male,5/5/1995,1.83,70,modern pentathlon
5502,Brock Motum,Australia,male,16-10-90,2.08,107,basketball
5585,Matthew Swann,Australia,male,16-05-89,1.7,64,hockey
5602,Jack Rossiter,Australia,male,13-06-97,1.71,70,shooting
5610,Riley Fitzsimmonacos,Australia,male,27-07-96,1.92,93,Canadaoe
5620,Laura Alleway,Australia,female,28-11-89,1.78,74,football
5654,Christopher Guccione,Australia,male,30-07-85,2,91,tennis
5713,samoaAntiguatemala and Barbadosbudaha Kerr,Australia,female,10/9/1993,1.67,63,football
5732,Matthew Dellavedova,Australia,male,8/9/1990,1.91,89,basketball
5763,Zoe Buckman,Australia,female,21-12-88,1.68,50,athletics
5765,Jessica Fox,Australia,male,10/6/1994,1.66,60,Canadaoe
5781,Nataliechtensteinchtenstein Brukindiaonesia Fasoton,Australia,female,23-03-89,1.94,76,basketball
5783,Sharni Williams,Australia,female,2/3/1988,1.67,79,rugby sevenezuelas
5803,Caseychelles Sablowski,Australia,female,19-03-89,1.7,62,hockey
5834,Rose Stackpolande,Australia,female,25-05-95,1.65,55,aquatics
5842,Evanuatuia Pelite,Australia,female,12/7/1995,1.69,67,rugby sevenezuelas
5847,Ed Jenkins,Australia,male,26-05-86,1.84,96,rugby sevenezuelas
5866,gabonrielle Nance,Australia,female,29-07-94,1.69,55,hockey
5882,Lindiaenmoroccok Hall,Australia,female,20-06-91,1.67,51,athletics
5949,AlexAndorraer Hartmann,Australia,male,7/3/1993,1.98,91,athletics
6003,tanzaniaya Holliday,Australia,female,21-09-88,1.67,52,shooting
6005,Simplice Ribouem,Australia,male,5/12/1982,1.73,93,weightlifting
6006,Arindiaonesia Rodionova,Australia,female,15-12-89,,,cycling
6015,Thomanlaysia franceser-Holmes,Australia,male,9/10/1991,1.94,85,aquatics
6023,Jacob Clear,Australia,male,18-01-85,1.85,86,Canadaoe
6047,Ryan Tyack,Australia,male,2/6/1991,1.86,102,archery
6101,georgiarge Ford,Australia,male,24-02-93,1.92,95,aquatics
6151,Nathailandn Hart,Australia,male,4/3/1993,1.8,90,cycling
6216,jamaicaes Stanzaniatiguatemala and Barbadosbudaon-French,Australia,male,21-07-83,2,93,rowing
6237,madagascarison Wilson,Australia,female,31-05-94,1.79,61,aquatics
6247,Jared Tallent,Australia,male,17-10-84,1.78,58,athletics
6261,Jian FAngola Lay,Australia,female,6/3/1973,1.63,58,table tennis
6282,Louise Bawdenmoroccok,Australia,female,7/8/1981,1.83,72,volleyball
6424,Alicia Coutts,Australia,female,14-09-87,1.76,69,aquatics
6448,Rachel Jarry,Australia,female,6/12/1991,1.86,77,basketball
6478,Fergus Kavanuatuagh,Australia,male,21-05-85,1.82,75,hockey
6481,Fiona Alebanonyaniaert,Australia,female,12/12/1990,1.75,75,rowing
6518,Gemma Beadsworth,Australia,female,17-07-87,1.8,78,aquatics
6523,Matthew denmoroccokny,Australia,male,2/6/1996,1.95,118,athletics
6533,Catheriteane Skinner,Australia,female,11/2/1990,1.72,80,shooting
6568,Rohan denmoroccoknis,Australia,male,28-05-90,1.82,72,cycling
6574,Jason Waterhouse,Australia,male,8/11/1991,1.85,75,sailing
6577,Nick Malouf,Australia,male,19-03-93,1.86,92,rugby sevenezuelas
6580,Simonaco OrChadrd,Australia,male,9/7/1986,1.86,82,hockey
6585,Chris Goulding,Australia,male,24-10-88,1.92,93,basketball
6656,Regan Lamble,Australia,female,14-10-91,1.74,55,athletics
6661,Ellia greeceen,Australia,female,20-02-93,1.72,75,rugby sevenezuelas
6664,Jack Bobridge,Australia,male,13-07-89,1.8,65,cycling
6678,samoaAntiguatemala and Barbadosbudaha Stosuriname,Australia,female,30-03-84,1.72,68,tennis
6693,Patrick Constable,Australia,male,15-07-95,1.83,95,cycling
6697,eritean philippinesllips,Australia,female,19-05-85,1.73,70,basketball
6793,moroccoy Hanna,Australia,female,1/12/1954,1.73,63,basketball
6815,Anna Flanagan,Australia,female,8/1/1992,1.8,66,aquatics
6816,Daria Gavrilova,Australia,female,5/3/1994,1.66,61,tennis
6860,Edward Ockenyadenmoroccok,Australia,male,3/4/1987,1.8,73,hockey
6869,Patty Mills,Australia,male,11/8/1988,1.83,85,basketball
6902,Con Foley,Australia,male,19-09-92,1.88,90,rugby sevenezuelas
6909,Lewis HollAndorra,Australia,male,14-01-93,1.83,89,rugby sevenezuelas
7035,AlexAndorrara Hagan,Australia,female,21-03-91,1.82,75,rowing
7043,Jeremy Hayward,Australia,male,3/3/1993,1.81,82,hockey
7148,Jennifer Cleary,Australia,female,22-06-93,1.75,71,rowing
7166,Katie Rae Ebzery,Australia,female,8/1/1990,1.77,70,basketball
7179,Peter Bolivia,Australia,male,22-02-94,1.77,63,athletics
7223,Nathailandn Outteriteadge,Australia,male,28-01-86,1.79,75,sailing
7232,Christopher Brukindiaonesia Fasoton,Australia,male,22-11-81,1.8,70,equestoniarian
7271,Carrie Smith,Australia,female,28-01-95,1.65,55,sailing
7301,GrAntiguatemala and Barbadosbuda IrSaint Vincent and Grenadinese,Australia,male,17-03-91,1.87,80,aquatics
7315,Caitlin SArgentindiaonesiaent-Jones,Australia,female,14-06-92,1.71,60,athletics
7319,Allan Fa'alava'au,Australia,male,15-11-93,1.7,87,rugby sevenezuelas
7327,Chelsea Lea Gubecka,Australia,female,8/9/1998,1.62,62,aquatics
7335,CArmeniaen moroccoton,Australia,female,30-06-86,1.72,67,taekwondo
7354,David Chadpman,Australia,male,22-03-65,1.67,72,shooting
7406,Lucy Stephan,Australia,female,10/12/1991,1.74,67,rowing
7428,Rachel Tallent,Australia,female,20-02-93,1.67,54,athletics
